pid,run,in_headline,model,model_family,surface_type,repeat_idx,class,present,position,position_text,position_scored,position_flag,weight,brands_in_answer,inn_only,brand_bearing,excluded,exclude_reason,visibility_data
P1364,R5,False,claude-web,claude,web,1,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic"", ""Trulicity""]",False,True,False,,
P1364,R5,False,gemini-web,gemini,web,0,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic"", ""Trulicity""]",False,True,False,,
P1364,R5,False,gemini-web,gemini,web,1,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic"", ""Zepbound""]",False,True,False,,
P1364,R5,False,google-ai,gemini,web,0,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic"", ""Trulicity""]",False,True,False,,
P1364,R5,False,google-ai,gemini,web,1,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic"", ""Trulicity""]",False,True,False,,
P1364,R5,False,gpt-web,gpt,web,0,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic""]",False,True,False,,
P1364,R5,False,gpt-web,gpt,web,1,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic""]",False,True,False,,
P1364,R5,False,perplexity-web,perplexity,web,0,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic"", ""Trulicity""]",False,True,False,,
P1364,R5,False,perplexity-web,perplexity,web,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Trulicity""]",False,True,False,,
P0769,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound""]",False,True,False,,90.0
P0769,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound""]",False,True,False,,62.0
P0769,R6,False,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Saxenda""]",False,True,False,,82.0
P0769,R6,False,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,"[""Mounjaro"", ""Wegovy""]",False,True,False,,0.0
P0769,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0769,R6,False,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,"[""Mounjaro""]",False,True,False,,0.0
P0769,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0769,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0769,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0770,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic""]",False,True,False,,98.0
P0770,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic""]",False,True,False,,98.0
P0770,R6,False,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic""]",False,True,False,,98.0
P0770,R6,False,gemini-2.5-flash,gemini,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy""]",False,True,False,,98.0
P0770,R6,False,gemini-2.5-flash,gemini,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy""]",False,True,False,,96.0
P0770,R6,False,gemini-2.5-flash,gemini,api,2,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Saxenda"", ""Victoza""]",False,True,False,,94.0
P0770,R6,False,gpt-4o,gpt,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic""]",False,True,False,,100.0
P0770,R6,False,gpt-4o,gpt,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic""]",False,True,False,,90.0
P0770,R6,False,gpt-4o,gpt,api,2,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy""]",False,True,False,,98.0
P0771,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound""]",False,True,False,,47.0
P0771,R6,False,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0771,R6,False,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Zepbound"", ""Mounjaro""]",False,True,False,,94.0
P0771,R6,False,gemini-2.5-flash,gemini,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Victoza"", ""Saxenda""]",False,True,False,,86.0
P0771,R6,False,gemini-2.5-flash,gemini,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Wegovy""]",False,True,False,,92.0
P0771,R6,False,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0771,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0771,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0771,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0775,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,2.0,2.0,,False,90.0,"[""Victoza"", ""Ozempic""]",False,True,False,,35.0
P0775,R6,False,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0775,R6,False,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0775,R6,False,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0775,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0775,R6,False,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0775,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0775,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0775,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0776,R6,False,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0776,R6,False,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0776,R6,False,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0776,R6,False,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0776,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0776,R6,False,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0776,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0776,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0776,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0778,R6,False,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0778,R6,False,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0778,R6,False,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0778,R6,False,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0778,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0778,R6,False,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0778,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0778,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0778,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0780,R6,False,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0780,R6,False,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0780,R6,False,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0780,R6,False,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0780,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0780,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0780,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0780,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0781,R6,False,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,"[""Wegovy"", ""Saxenda"", ""Zepbound""]",True,True,False,,0.0
P0781,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,4.0,4.0,,False,72.9,"[""Saxenda"", ""Wegovy"", ""Zepbound"", ""Ozempic""]",False,True,False,,5.0
P0781,R6,False,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound""]",False,True,False,,94.0
P0781,R6,False,gemini-2.5-flash,gemini,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Zepbound"", ""Mounjaro"", ""Saxenda""]",False,True,False,,92.0
P0781,R6,False,gemini-2.5-flash,gemini,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro""]",False,True,False,,81.0
P0781,R6,False,gemini-2.5-flash,gemini,api,2,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound""]",False,True,False,,92.0
P0781,R6,False,gpt-4o,gpt,api,0,C1,1,2.0,2.0,,False,90.0,"[""Wegovy"", ""Ozempic""]",False,True,False,,60.0
P0781,R6,False,gpt-4o,gpt,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound""]",False,True,False,,94.0
P0781,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0785,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Rybelsus""]",False,True,False,,94.0
P0785,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound"", ""Jardiance"", ""Farxiga""]",False,True,False,,90.0
P0785,R6,False,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Rybelsus""]",False,True,False,,75.0
P0785,R6,False,gemini-2.5-flash,gemini,api,0,C1,1,4.0,4.0,,False,72.9,"[""Victoza"", ""Saxenda"", ""Trulicity"", ""Ozempic"", ""Rybelsus"", ""Mounjaro"", ""Invokana"", ""Farxiga"", ""Jardiance""]",False,True,False,,0.0
P0785,R6,False,gemini-2.5-flash,gemini,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Wegovy"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Mounjaro"", ""Zepbound"", ""Invokana"", ""Farxiga"", ""Jardiance""]",False,True,False,,50.0
P0785,R6,False,gemini-2.5-flash,gemini,api,2,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Jardiance"", ""Farxiga"", ""Invokana""]",False,True,False,,60.0
P0785,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0785,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0785,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0786,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,3.0,3.0,,False,81.0,"[""Jardiance"", ""Farxiga"", ""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound""]",False,True,False,,55.0
P0786,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound"", ""Trulicity"", ""Victoza"", ""Jardiance"", ""Farxiga""]",False,True,False,,75.0
P0786,R6,False,claude-sonnet-5,claude,api,0,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic"", ""Victoza"", ""Trulicity"", ""Jardiance""]",False,True,False,,69.0
P0786,R6,False,gemini-2.5-flash,gemini,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Wegovy"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Mounjaro"", ""Jardiance"", ""Farxiga"", ""Invokana""]",False,True,False,,85.0
P0786,R6,False,gemini-2.5-flash,gemini,api,1,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic"", ""Rybelsus"", ""Wegovy"", ""Zepbound"", ""Trulicity"", ""Victoza"", ""Saxenda""]",False,True,False,,65.0
P0786,R6,False,gemini-2.5-flash,gemini,api,2,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Rybelsus"", ""Victoza"", ""Saxenda"", ""Mounjaro"", ""Zepbound"", ""Trulicity""]",False,True,False,,75.0
P0786,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0786,R6,False,gpt-4o,gpt,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Rybelsus"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Mounjaro"", ""Zepbound"", ""Farxiga"", ""Invokana""]",False,True,False,,90.0
P0786,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0788,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Victoza"", ""Mounjaro"", ""Zepbound"", ""Rybelsus"", ""Jardiance"", ""Farxiga"", ""Invokana""]",False,True,False,,90.0
P0788,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound""]",False,True,False,,75.0
P0788,R6,False,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Trulicity"", ""Victoza"", ""Mounjaro"", ""Jardiance"", ""Farxiga"", ""Invokana""]",False,True,False,,90.0
P0788,R6,False,gemini-2.5-flash,gemini,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Wegovy"", ""Mounjaro"", ""Zepbound"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Invokana"", ""Farxiga"", ""Jardiance""]",False,True,False,,75.0
P0788,R6,False,gemini-2.5-flash,gemini,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Rybelsus"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Mounjaro"", ""Zepbound"", ""Invokana"", ""Farxiga"", ""Jardiance""]",False,True,False,,75.0
P0788,R6,False,gemini-2.5-flash,gemini,api,2,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Wegovy"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Invokana"", ""Farxiga"", ""Jardiance"", ""Mounjaro"", ""Zepbound""]",False,True,False,,75.0
P0788,R6,False,gpt-4o,gpt,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Rybelsus"", ""Mounjaro"", ""Zepbound""]",False,True,False,,77.0
P0788,R6,False,gpt-4o,gpt,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Rybelsus"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Invokana"", ""Farxiga"", ""Jardiance""]",False,True,False,,90.0
P0788,R6,False,gpt-4o,gpt,api,2,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Mounjaro"", ""Zepbound""]",False,True,False,,75.0
P0789,R6,False,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0789,R6,False,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0789,R6,False,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0789,R6,False,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0789,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0789,R6,False,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0789,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0789,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0789,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0790,R6,False,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0790,R6,False,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0790,R6,False,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Zepbound"", ""Mounjaro""]",False,True,False,,94.0
P0790,R6,False,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0790,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,"[""Wegovy"", ""Saxenda""]",False,True,False,,0.0
P0790,R6,False,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0790,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0790,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0790,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0795,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Victoza"", ""Trulicity"", ""Jardiance"", ""Farxiga""]",False,True,False,,65.0
P0795,R6,False,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0795,R6,False,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,"[""Januvia""]",False,True,False,,0.0
P0795,R6,False,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0795,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0795,R6,False,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0795,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0795,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0795,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0796,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,4.0,4.0,,False,72.9,"[""Farxiga"", ""Jardiance"", ""Invokana"", ""Ozempic"", ""Victoza"", ""Trulicity""]",False,True,False,,45.0
P0796,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,4.0,4.0,,False,72.9,"[""Jardiance"", ""Farxiga"", ""Invokana"", ""Ozempic"", ""Wegovy"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Januvia""]",False,True,False,,45.0
P0796,R6,False,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0796,R6,False,gemini-2.5-flash,gemini,api,0,C1,1,3.0,3.0,,False,81.0,"[""Farxiga"", ""Invokana"", ""Ozempic"", ""Wegovy"", ""Rybelsus""]",False,True,False,,46.0
P0796,R6,False,gemini-2.5-flash,gemini,api,1,C1,1,8.0,8.0,,False,47.82969000000001,"[""Invokana"", ""Farxiga"", ""Jardiance"", ""Trulicity"", ""Victoza"", ""Saxenda"", ""Rybelsus"", ""Ozempic"", ""Wegovy""]",False,True,False,,70.0
P0796,R6,False,gemini-2.5-flash,gemini,api,2,C1,1,6.0,6.0,,False,59.04900000000001,"[""Jardiance"", ""Farxiga"", ""Invokana"", ""Trulicity"", ""Victoza"", ""Ozempic"", ""Rybelsus""]",False,True,False,,26.0
P0796,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0796,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0796,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0797,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,4.0,4.0,,False,72.9,"[""Jardiance"", ""Invokana"", ""Farxiga"", ""Ozempic"", ""Wegovy"", ""Victoza"", ""Trulicity"", ""Januvia""]",False,True,False,,45.0
P0797,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,4.0,4.0,,False,72.9,"[""Jardiance"", ""Farxiga"", ""Invokana"", ""Ozempic"", ""Trulicity"", ""Victoza""]",False,True,False,,45.0
P0797,R6,False,claude-sonnet-5,claude,api,0,C1,1,4.0,4.0,,False,72.9,"[""Farxiga"", ""Jardiance"", ""Invokana"", ""Ozempic"", ""Rybelsus"", ""Victoza"", ""Trulicity""]",False,True,False,,47.0
P0797,R6,False,gemini-2.5-flash,gemini,api,0,C1,1,7.0,7.0,,False,53.14410000000001,"[""Invokana"", ""Farxiga"", ""Jardiance"", ""Trulicity"", ""Victoza"", ""Saxenda"", ""Ozempic"", ""Wegovy"", ""Rybelsus"", ""Mounjaro"", ""Zepbound""]",False,True,False,,85.0
P0797,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0797,R6,False,gemini-2.5-flash,gemini,api,2,C1,1,1.0,1.0,,False,100.0,"[""Ozempic""]",False,True,False,,85.0
P0797,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0797,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0797,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0799,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy""]",False,True,False,,68.0
P0799,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy"", ""Mounjaro"", ""Zepbound""]",False,True,False,,90.0
P0799,R6,False,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0799,R6,False,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,"[""Wegovy"", ""Saxenda""]",True,True,False,,0.0
P0799,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0799,R6,False,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0799,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0799,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0799,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0800,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,2.0,2.0,,False,90.0,"[""Wegovy"", ""Ozempic"", ""Mounjaro"", ""Zepbound""]",False,True,False,,16.0
P0800,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy""]",False,True,False,,68.0
P0800,R6,False,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy""]",False,True,False,,68.0
P0800,R6,False,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0800,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0800,R6,False,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0800,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,"[""Januvia""]",False,True,False,,0.0
P0800,R6,False,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0800,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0805,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Trulicity"", ""Januvia""]",False,True,False,,90.0
P0805,R6,False,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Trulicity"", ""Mounjaro"", ""Januvia"", ""Jardiance"", ""Farxiga"", ""Invokana""]",False,True,False,,90.0
P0805,R6,False,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Trulicity"", ""Mounjaro"", ""Zepbound"", ""Januvia"", ""Rybelsus""]",False,True,False,,90.0
P0805,R6,False,gemini-2.5-flash,gemini,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Trulicity"", ""Victoza"", ""Mounjaro"", ""Jardiance"", ""Farxiga"", ""Januvia""]",False,True,False,,35.0
P0805,R6,False,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0805,R6,False,gemini-2.5-flash,gemini,api,2,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Mounjaro""]",False,True,False,,34.0
P0805,R6,False,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0805,R6,False,gpt-4o,gpt,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Trulicity""]",False,True,False,,98.0
P0805,R6,False,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,"[""Trulicity"", ""Rybelsus"", ""Mounjaro""]",True,True,False,,0.0
P0806,R6,False,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Trulicity"", ""Rybelsus""]",False,True,False,,59.0
P0806,R6,False,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Trulicity"", ""Mounjaro"", ""Rybelsus""]",False,True,False,,90.0
